#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
PMID:33329391	(2020) Oncology and Pharmacogenomics Insights in Polycystic Ovary Syndrome: An Integrative Analysis.	7	127	1.67	0.00054	9606.ENSP00000215832,9606.ENSP00000300055,9606.ENSP00000324856,9606.ENSP00000361021,9606.ENSP00000365777,9606.ENSP00000375844,9606.ENSP00000389814	MAPK1,PLIN1,STK11,PTEN,MTHFR,CAPN10,ADIPOQ
PMID:24863387	(2014) Circadian clock control of endocrine factors.	3	22	2.06	0.0422	9606.ENSP00000215832,9606.ENSP00000335074,9606.ENSP00000389814	MAPK1,GHRL,ADIPOQ
PMID:23710432	(2012) Mitochondrial inhibitor as a new class of insulin sensitizer.	3	22	2.06	0.0422	9606.ENSP00000324856,9606.ENSP00000377532,9606.ENSP00000389814	STK11,PC,ADIPOQ
PMID:21337453	(2011) Extrinsic and intrinsic control of germ cell proliferation in Caenorhabditis elegans.	3	22	2.06	0.0422	9606.ENSP00000324856,9606.ENSP00000344220,9606.ENSP00000361021	STK11,PDPK1,PTEN
PMID:20179297	(2010) Loss of inhibitory insulin receptor substrate-1 phosphorylation is an early event in mammalian target of rapamycin-dependent endometrial hyperplasia and carcinoma.	3	22	2.06	0.0422	9606.ENSP00000324856,9606.ENSP00000361021,9606.ENSP00000389814	STK11,PTEN,ADIPOQ
PMID:18947424	(2008) The prince and the pauper. A tale of anticancer targeted agents.	4	86	1.6	0.0424	9606.ENSP00000304592,9606.ENSP00000324856,9606.ENSP00000377532,9606.ENSP00000389814	FASN,STK11,PC,ADIPOQ
PMID:35021279	(2022) Efficacy of the Ketogenic Diet for Pediatric Epilepsy According to the Presence of Detectable Somatic mTOR Pathway Mutations in the Brain.	3	23	2.05	0.0442	9606.ENSP00000304592,9606.ENSP00000361021,9606.ENSP00000383199	FASN,PTEN,NEDD4L
PMID:33658606	(2021) Transcriptome analysis reveals brown adipogenic reprogramming in chemical compound-induced brown adipocytes converted from human dermal fibroblasts.	3	23	2.05	0.0442	9606.ENSP00000300055,9606.ENSP00000304592,9606.ENSP00000389814	PLIN1,FASN,ADIPOQ
PMID:34044180	(2021) Insulin action, type 2 diabetes, and branched-chain amino acids: A two-way street.	3	23	2.05	0.0442	9606.ENSP00000304592,9606.ENSP00000335074,9606.ENSP00000389814	FASN,GHRL,ADIPOQ
PMID:34234773	(2021) The Inhibitory Receptor CLEC12A Regulates PI3K-Akt Signaling to Inhibit Neutrophil Activation and Cytokine Release.	3	23	2.05	0.0442	9606.ENSP00000215832,9606.ENSP00000344220,9606.ENSP00000361021	MAPK1,PDPK1,PTEN
PMID:34439499	(2021) Quercetin Ameliorates Insulin Resistance and Restores Gut Microbiome in Mice on High-Fat Diets.	3	23	2.05	0.0442	9606.ENSP00000304592,9606.ENSP00000335074,9606.ENSP00000389814	FASN,GHRL,ADIPOQ
PMID:34518616	(2021) Thermoregulatory role of ghrelin in the induction of torpor under a restricted feeding condition.	4	88	1.59	0.0442	9606.ENSP00000304592,9606.ENSP00000324856,9606.ENSP00000335074,9606.ENSP00000344220	FASN,STK11,GHRL,PDPK1
PMID:34646425	(2021) ROS Signaling-Mediated Novel Biological Targets: Brf1 and RNA Pol III Genes.	3	23	2.05	0.0442	9606.ENSP00000215832,9606.ENSP00000324856,9606.ENSP00000361021	MAPK1,STK11,PTEN
PMID:34829498	(2021) Advances of Exosomal miRNAs in Breast Cancer Progression and Diagnosis.	3	23	2.05	0.0442	9606.ENSP00000293599,9606.ENSP00000361021,9606.ENSP00000389814	AQP5,PTEN,ADIPOQ
PMID:31908775	(2020) Prepartum dietary energy intake alters adipose tissue transcriptome profiles during the periparturient period in Holstein dairy cows.	3	23	2.05	0.0442	9606.ENSP00000304592,9606.ENSP00000335074,9606.ENSP00000389814	FASN,GHRL,ADIPOQ
PMID:32650579	(2020) D-Pinitol from Ceratonia siliqua Is an Orally Active Natural Inositol That Reduces Pancreas Insulin Secretion and Increases Circulating Ghrelin Levels in Wistar Rats.	3	23	2.05	0.0442	9606.ENSP00000215832,9606.ENSP00000335074,9606.ENSP00000389814	MAPK1,GHRL,ADIPOQ
PMID:32664386	(2020) Srebp-1cFgf21Pgc-1alpha Axis Regulated by Leptin Signaling in Adipocytes-Possible Mechanism of Caloric Restriction-Associated Metabolic Remodeling of White Adipose Tissue.	3	23	2.05	0.0442	9606.ENSP00000304592,9606.ENSP00000377532,9606.ENSP00000389814	FASN,PC,ADIPOQ
PMID:32824545	(2020) Anthocyanin-Enriched Riceberry Rice Extract Inhibits Cell Proliferation and Adipogenesis in 3T3-L1 Preadipocytes by Downregulating Adipogenic Transcription Factors and Their Targeting Genes.	3	23	2.05	0.0442	9606.ENSP00000300055,9606.ENSP00000304592,9606.ENSP00000389814	PLIN1,FASN,ADIPOQ
PMID:33148274	(2020) Eukaryotic translation initiation factors as promising targets in cancer therapy.	4	87	1.59	0.0442	9606.ENSP00000215832,9606.ENSP00000262752,9606.ENSP00000324856,9606.ENSP00000361021	MAPK1,RPS6KA6,STK11,PTEN
PMID:35117285	(2020) Autonomic nerve regulation for prostate cancer: study based on the tissue transcriptional analysis.	3	23	2.05	0.0442	9606.ENSP00000335074,9606.ENSP00000361021,9606.ENSP00000389814	GHRL,PTEN,ADIPOQ
PMID:30833542	(2019) Cellular energy stress induces AMPK-mediated regulation of glioblastoma cell proliferation by PIKE-A phosphorylation.	3	23	2.05	0.0442	9606.ENSP00000324856,9606.ENSP00000361021,9606.ENSP00000389814	STK11,PTEN,ADIPOQ
PMID:31086367	(2019) Developmental fidelity is imposed by genetically separable RalGEF activities that mediate opposing signals.	3	23	2.05	0.0442	9606.ENSP00000215832,9606.ENSP00000300055,9606.ENSP00000361021	MAPK1,PLIN1,PTEN
PMID:31477280	(2019) Identification and validation of a prognostic proteomic signature for cervical cancer.	3	23	2.05	0.0442	9606.ENSP00000215832,9606.ENSP00000304592,9606.ENSP00000324856	MAPK1,FASN,STK11
PMID:30591064	(2018) Hepatocellular carcinoma-derived exosomal miRNA-21 contributes to tumor progression by converting hepatocyte stellate cells to cancer-associated fibroblasts.	3	23	2.05	0.0442	9606.ENSP00000304592,9606.ENSP00000344220,9606.ENSP00000361021	FASN,PDPK1,PTEN
PMID:28117277	(2017) Loss of MyoD Promotes Fate Transdifferentiation of Myoblasts Into Brown Adipocytes.	3	23	2.05	0.0442	9606.ENSP00000300055,9606.ENSP00000304592,9606.ENSP00000389814	PLIN1,FASN,ADIPOQ
PMID:28292967	(2017) Pik3r1 Is Required for Glucocorticoid-Induced Perilipin 1 Phosphorylation in Lipid Droplet for Adipocyte Lipolysis.	3	23	2.05	0.0442	9606.ENSP00000300055,9606.ENSP00000361021,9606.ENSP00000389814	PLIN1,PTEN,ADIPOQ
PMID:27090937	(2016) Gene-set Analysis with CGI Information for Differential DNA Methylation Profiling.	3	23	2.05	0.0442	9606.ENSP00000215832,9606.ENSP00000324856,9606.ENSP00000361021	MAPK1,STK11,PTEN
PMID:27472320	(2016) Aquaporins in Health and Disease: An Overview Focusing on the Gut of Different Species.	3	23	2.05	0.0442	9606.ENSP00000293599,9606.ENSP00000335074,9606.ENSP00000389814	AQP5,GHRL,ADIPOQ
PMID:26218273	(2015) The Demethylase Activity of FTO (Fat Mass and Obesity Associated Protein) Is Required for Preadipocyte Differentiation.	3	23	2.05	0.0442	9606.ENSP00000300055,9606.ENSP00000335074,9606.ENSP00000389814	PLIN1,GHRL,ADIPOQ
PMID:24583766	(2014) AMPK: regulating energy balance at the cellular and whole body levels.	3	23	2.05	0.0442	9606.ENSP00000324856,9606.ENSP00000335074,9606.ENSP00000389814	STK11,GHRL,ADIPOQ
PMID:24608114	(2014) Sex-dependent expression of caveolin 1 in response to sex steroid hormones is closely associated with development of obesity in rats.	3	23	2.05	0.0442	9606.ENSP00000300055,9606.ENSP00000304592,9606.ENSP00000389814	PLIN1,FASN,ADIPOQ
PMID:23291663	(2013) New candidate therapeutic agents for endometrial cancer: potential for clinical practice (review).	3	23	2.05	0.0442	9606.ENSP00000262752,9606.ENSP00000324856,9606.ENSP00000361021	RPS6KA6,STK11,PTEN
PMID:23341978	(2013) Gene expression deregulation in postnatal skeletal muscle of TK2 deficient mice reveals a lower pool of proliferating myogenic progenitor cells.	4	87	1.59	0.0442	9606.ENSP00000304592,9606.ENSP00000344220,9606.ENSP00000361021,9606.ENSP00000389814	FASN,PDPK1,PTEN,ADIPOQ
PMID:23874428	(2013) Reconstruction of an integrated genome-scale co-expression network reveals key modules involved in lung adenocarcinoma.	4	87	1.59	0.0442	9606.ENSP00000215832,9606.ENSP00000324856,9606.ENSP00000361021,9606.ENSP00000389814	MAPK1,STK11,PTEN,ADIPOQ
PMID:20418913	(2010) The synergistic effect of Mig-6 and Pten ablation on endometrial cancer development and progression.	3	23	2.05	0.0442	9606.ENSP00000215832,9606.ENSP00000354901,9606.ENSP00000361021	MAPK1,CXCL9,PTEN
PMID:34890165	(....) an investigation of the knowledge overlap between pharmacogenomics and disease genetics.	3	23	2.05	0.0442	9606.ENSP00000356729,9606.ENSP00000361021,9606.ENSP00000365777	FMO3,PTEN,MTHFR
PMID:35154494	(2022) Integrative biology of extracellular vesicles in diabetes mellitus and diabetic complications.	4	91	1.57	0.0456	9606.ENSP00000304592,9606.ENSP00000361021,9606.ENSP00000375844,9606.ENSP00000383199	FASN,PTEN,CAPN10,NEDD4L
PMID:34447314	(2021) Modulatory Effect of 4-(methylthio)butyl Isothiocyanate Isolated From Eruca Sativa Thell. on DMBA Induced Overexpression of Hypoxia and Glycolytic Pathway in Sprague-Dawley Female Rats.	3	24	2.03	0.0456	9606.ENSP00000324856,9606.ENSP00000361021,9606.ENSP00000389814	STK11,PTEN,ADIPOQ
PMID:32349207	(2020) Recent Advances in Understanding the Complexity of Alcohol-Induced Pancreatic Dysfunction and Pancreatitis Development.	3	24	2.03	0.0456	9606.ENSP00000215832,9606.ENSP00000335074,9606.ENSP00000389814	MAPK1,GHRL,ADIPOQ
PMID:32579864	(2020) A new human adipocyte model with PTEN haploinsufficiency.	3	24	2.03	0.0456	9606.ENSP00000304592,9606.ENSP00000361021,9606.ENSP00000389814	FASN,PTEN,ADIPOQ
PMID:33127935	(2020) Clinical implication of oncogenic somatic mutations in early-stage cervical cancer with radical hysterectomy.	3	24	2.03	0.0456	9606.ENSP00000215832,9606.ENSP00000324856,9606.ENSP00000361021	MAPK1,STK11,PTEN
PMID:33304925	(2020) p90RSK-MAGI1 Module Controls Endothelial Permeability by Post-translational Modifications of MAGI1 and Hippo Pathway.	3	24	2.03	0.0456	9606.ENSP00000262752,9606.ENSP00000361021,9606.ENSP00000383199	RPS6KA6,PTEN,NEDD4L
PMID:29199104	(2018) Reverse engineering the cancer metabolic network using flux analysis to understand drivers of human disease.	3	24	2.03	0.0456	9606.ENSP00000304592,9606.ENSP00000324856,9606.ENSP00000377532	FASN,STK11,PC
PMID:30197878	(2018) Metabolic Plasticity of Tumor Cell Mitochondria.	4	90	1.58	0.0456	9606.ENSP00000304592,9606.ENSP00000324856,9606.ENSP00000361021,9606.ENSP00000377532	FASN,STK11,PTEN,PC
PMID:28261333	(2017) Surveilling the Potential for Precision Medicine-driven PD-1PD-L1-targeted Therapy in HNSCC.	3	24	2.03	0.0456	9606.ENSP00000215832,9606.ENSP00000324856,9606.ENSP00000361021	MAPK1,STK11,PTEN
PMID:28409493	(2017) Obesity in pregnancy: a novel concept on the roles of adipokines in uterine contractility.	3	24	2.03	0.0456	9606.ENSP00000293599,9606.ENSP00000335074,9606.ENSP00000389814	AQP5,GHRL,ADIPOQ
PMID:28659828	(2017) Formal Modeling of mTOR Associated Biological Regulatory Network Reveals Novel Therapeutic Strategy for the Treatment of Cancer.	3	24	2.03	0.0456	9606.ENSP00000324856,9606.ENSP00000344220,9606.ENSP00000361021	STK11,PDPK1,PTEN
PMID:29093603	(2017) PI3KAKTmTOR Pathway in Ovarian Cancer Treatment: Are We on the Right Track?	3	24	2.03	0.0456	9606.ENSP00000324856,9606.ENSP00000344220,9606.ENSP00000361021	STK11,PDPK1,PTEN
PMID:28435436	(2016) Developments in our understanding of the effects of growth hormone on white adipose tissue from mice: implications to the clinic.	3	24	2.03	0.0456	9606.ENSP00000300055,9606.ENSP00000335074,9606.ENSP00000389814	PLIN1,GHRL,ADIPOQ
PMID:25925588	(2015) Comprehensive molecular characterization of human adipocytes reveals a transient brown phenotype.	3	24	2.03	0.0456	9606.ENSP00000300055,9606.ENSP00000304592,9606.ENSP00000389814	PLIN1,FASN,ADIPOQ
PMID:25993189	(2015) Nonsurgical management of cervical cancer: locally advanced, recurrent, and metastatic disease, survivorship, and beyond.	3	24	2.03	0.0456	9606.ENSP00000215832,9606.ENSP00000324856,9606.ENSP00000361021	MAPK1,STK11,PTEN
PMID:26536476	(2015) Loss of CD24 in Mice Leads to Metabolic Dysfunctions and a Reduction in White Adipocyte Tissue.	3	24	2.03	0.0456	9606.ENSP00000300055,9606.ENSP00000304592,9606.ENSP00000389814	PLIN1,FASN,ADIPOQ
PMID:26581226	(2015) Linking obesogenic dysregulation to prostate cancer progression.	3	24	2.03	0.0456	9606.ENSP00000304592,9606.ENSP00000361021,9606.ENSP00000389814	FASN,PTEN,ADIPOQ
PMID:24824502	(2014) AMP-activated protein kinase: a key regulator of energy balance with many roles in human disease.	3	24	2.03	0.0456	9606.ENSP00000324856,9606.ENSP00000335074,9606.ENSP00000361021	STK11,GHRL,PTEN
PMID:23831352	(2013) AMPK: An emerging target for modification of injury-induced pain plasticity.	3	24	2.03	0.0456	9606.ENSP00000324856,9606.ENSP00000335074,9606.ENSP00000383199	STK11,GHRL,NEDD4L
PMID:24204854	(2013) Prediction of oncogenic interactions and cancer-related signaling networks based on network topology.	3	24	2.03	0.0456	9606.ENSP00000215832,9606.ENSP00000344220,9606.ENSP00000361021	MAPK1,PDPK1,PTEN
PMID:24348522	(2013) PTENPI3K and MAPK signaling in protection and pathology following CNS injuries.	3	24	2.03	0.0456	9606.ENSP00000215832,9606.ENSP00000335074,9606.ENSP00000361021	MAPK1,GHRL,PTEN
PMID:35062950	(2022) Immunometabolic rewiring in tumorigenesis and anti-tumor immunotherapy.	4	92	1.57	0.0474	9606.ENSP00000324856,9606.ENSP00000344220,9606.ENSP00000354901,9606.ENSP00000361021	STK11,PDPK1,CXCL9,PTEN
PMID:31900911	(2019) Prostate Cancer Energetics and Biosynthesis.	4	92	1.57	0.0474	9606.ENSP00000304592,9606.ENSP00000324856,9606.ENSP00000349860,9606.ENSP00000361021	FASN,STK11,GFPT1,PTEN
PMID:29049843	(2018) Metabolic strategies of melanoma cells: Mechanisms, interactions with the tumor microenvironment, and therapeutic implications.	4	92	1.57	0.0474	9606.ENSP00000304592,9606.ENSP00000324856,9606.ENSP00000361021,9606.ENSP00000377532	FASN,STK11,PTEN,PC
PMID:28491867	(2017) Metabolic Reprogramming in Glioma.	4	92	1.57	0.0474	9606.ENSP00000304592,9606.ENSP00000324856,9606.ENSP00000361021,9606.ENSP00000377532	FASN,STK11,PTEN,PC
PMID:25480292	(2014) Metabolic control of autophagy.	4	92	1.57	0.0474	9606.ENSP00000215832,9606.ENSP00000324856,9606.ENSP00000335074,9606.ENSP00000389814	MAPK1,STK11,GHRL,ADIPOQ
PMID:35090894	(2022) AdipoRon exerts opposing effects on insulin sensitivity via fibroblast growth factor 21-mediated time-dependent mechanisms.	3	25	2.01	0.0476	9606.ENSP00000300055,9606.ENSP00000324856,9606.ENSP00000389814	PLIN1,STK11,ADIPOQ
PMID:35141047	(2022) Specific adipose tissue Lbp gene knockdown prevents diet-induced body weight gain, impacting fat accretion-related gene and protein expression.	3	25	2.01	0.0476	9606.ENSP00000300055,9606.ENSP00000304592,9606.ENSP00000389814	PLIN1,FASN,ADIPOQ
PMID:33608032	(2021) ARID1A genomic alterations driving microsatellite instability through somatic MLH1 methylation with response to immunotherapy in metastatic lung adenocarcinoma: a case report.	3	25	2.01	0.0476	9606.ENSP00000324856,9606.ENSP00000354901,9606.ENSP00000361021	STK11,CXCL9,PTEN
PMID:34441468	(2021) Cooked Black Turtle Beans Ameliorate Insulin Resistance and Restore Gut Microbiota in C57BL6J Mice on High-Fat Diets.	3	25	2.01	0.0476	9606.ENSP00000304592,9606.ENSP00000335074,9606.ENSP00000389814	FASN,GHRL,ADIPOQ
PMID:34887471	(2021) miR1908-5p regulates energy homeostasis in hepatocyte models.	3	25	2.01	0.0476	9606.ENSP00000324856,9606.ENSP00000344220,9606.ENSP00000361021	STK11,PDPK1,PTEN
PMID:31077538	(2020) Oxygenation of adipose tissue: A human perspective.	3	25	2.01	0.0476	9606.ENSP00000300055,9606.ENSP00000335074,9606.ENSP00000389814	PLIN1,GHRL,ADIPOQ
PMID:32685554	(2020) Heritability and Genetics of Type 2 Diabetes Mellitus in Sub-Saharan Africa: A Systematic Review and Meta-Analysis.	3	25	2.01	0.0476	9606.ENSP00000361021,9606.ENSP00000375844,9606.ENSP00000389814	PTEN,CAPN10,ADIPOQ
PMID:30925707	(2019) The Influence of Meal Frequency and Timing on Health in Humans: The Role of Fasting.	3	25	2.01	0.0476	9606.ENSP00000300055,9606.ENSP00000335074,9606.ENSP00000389814	PLIN1,GHRL,ADIPOQ
PMID:29675407	(2018) Pancreatic Aquaporin-7: A Novel Target for Anti-diabetic Drugs?	3	25	2.01	0.0476	9606.ENSP00000293599,9606.ENSP00000300055,9606.ENSP00000335074	AQP5,PLIN1,GHRL
PMID:30160359	(2018) The caveolae-associated coiled-coil protein, NECC2, regulates insulin signalling in Adipocytes.	3	25	2.01	0.0476	9606.ENSP00000215832,9606.ENSP00000300055,9606.ENSP00000389814	MAPK1,PLIN1,ADIPOQ
PMID:30361530	(2018) Adipose tissue dysfunction is associated with low levels of the novel Palmitic Acid Hydroxystearic Acids.	3	25	2.01	0.0476	9606.ENSP00000300055,9606.ENSP00000304592,9606.ENSP00000389814	PLIN1,FASN,ADIPOQ
PMID:30445791	(2018) Hyperglycemia Affects miRNAs Expression Pattern during Adipogenesis of Human Visceral Adipocytes-Is Memorization Involved?	3	25	2.01	0.0476	9606.ENSP00000324856,9606.ENSP00000361021,9606.ENSP00000389814	STK11,PTEN,ADIPOQ
PMID:31205932	(2018) Lipometabolism and Glycometabolism in Liver Diseases.	3	25	2.01	0.0476	9606.ENSP00000300055,9606.ENSP00000377532,9606.ENSP00000389814	PLIN1,PC,ADIPOQ
PMID:28352640	(2017) A Different Perspective for Management of Diabetes Mellitus: Controlling Viral Liver Diseases.	3	25	2.01	0.0476	9606.ENSP00000324856,9606.ENSP00000354901,9606.ENSP00000389814	STK11,CXCL9,ADIPOQ
PMID:28528688	(2017) Human papillomavirus molecular biology.	3	25	2.01	0.0476	9606.ENSP00000215832,9606.ENSP00000324856,9606.ENSP00000361021	MAPK1,STK11,PTEN
PMID:29404309	(2017) Genetic Programming of Hypertension.	3	25	2.01	0.0476	9606.ENSP00000334198,9606.ENSP00000365777,9606.ENSP00000383199	CACNA1H,MTHFR,NEDD4L
PMID:26933819	(2016) Sixth BHD Symposium and First International Upstate Kidney Cancer Symposium: latest scientific and clinical discoveries.	3	25	2.01	0.0476	9606.ENSP00000216479,9606.ENSP00000324856,9606.ENSP00000361021	AHSA1,STK11,PTEN
PMID:27565919	(2016) Predictive biomarkers of response to PD-1PD-L1 immune checkpoint inhibitors in non-small cell lung cancer.	3	25	2.01	0.0476	9606.ENSP00000324856,9606.ENSP00000354901,9606.ENSP00000361021	STK11,CXCL9,PTEN
PMID:26017929	(2015) Leptin activation of mTOR pathway in intestinal epithelial cell triggers lipid droplet formation, cytokine production and increased cell proliferation.	3	25	2.01	0.0476	9606.ENSP00000215832,9606.ENSP00000361021,9606.ENSP00000389814	MAPK1,PTEN,ADIPOQ
PMID:26474780	(2015) Pharmacologic management of advanced cervical cancer: antiangiogenesis therapy and immunotherapeutic considerations.	3	25	2.01	0.0476	9606.ENSP00000215832,9606.ENSP00000324856,9606.ENSP00000361021	MAPK1,STK11,PTEN
PMID:25566193	(2014) O-GlcNAc: A Bittersweet Switch in Liver.	3	25	2.01	0.0476	9606.ENSP00000344220,9606.ENSP00000361021,9606.ENSP00000377532	PDPK1,PTEN,PC
PMID:23434656	(2013) Natures Timepiece-Molecular Coordination of Metabolism and Its Impact on Aging.	3	25	2.01	0.0476	9606.ENSP00000216479,9606.ENSP00000335074,9606.ENSP00000389814	AHSA1,GHRL,ADIPOQ
PMID:23465594	(2013) Increased dietary fat contributes to dysregulation of the LKB1AMPK pathway and increased damage in a mouse model of early-stage ethanol-mediated steatosis.	3	25	2.01	0.0476	9606.ENSP00000304592,9606.ENSP00000324856,9606.ENSP00000389814	FASN,STK11,ADIPOQ
PMID:22596054	(2012) Myostatin inhibition prevents diabetes and hyperphagia in a mouse model of lipodystrophy.	3	25	2.01	0.0476	9606.ENSP00000304592,9606.ENSP00000335074,9606.ENSP00000389814	FASN,GHRL,ADIPOQ
PMID:21407213	(2011) Effect of PI3K- and mTOR-specific inhibitors on spontaneous B-cell follicular lymphomas in PTENLKB1-deficient mice.	3	25	2.01	0.0476	9606.ENSP00000324856,9606.ENSP00000344220,9606.ENSP00000361021	STK11,PDPK1,PTEN
PMID:20874722	(2010) Protective effects of AMP-activated protein kinase in the cardiovascular system.	3	25	2.01	0.0476	9606.ENSP00000324856,9606.ENSP00000335074,9606.ENSP00000389814	STK11,GHRL,ADIPOQ
PMID:19393004	(2009) AMPK in the brain: its roles in energy balance and neuroprotection.	3	25	2.01	0.0476	9606.ENSP00000324856,9606.ENSP00000335074,9606.ENSP00000389814	STK11,GHRL,ADIPOQ
PMID:23226037	(2009) Pharmacogenomics in type II diabetes mellitus management: Steps toward personalized medicine.	3	25	2.01	0.0476	9606.ENSP00000300055,9606.ENSP00000324856,9606.ENSP00000389814	PLIN1,STK11,ADIPOQ
PMID:35163298	(2022) Nischarin Deletion Reduces Oxidative Metabolism and Overall ATP: A Study Using a Novel NISCH(Delta5-6) Knockout Mouse Model.	3	26	1.99	0.0494	9606.ENSP00000300055,9606.ENSP00000324856,9606.ENSP00000389814	PLIN1,STK11,ADIPOQ
PMID:35350700	(2022) The Pharmacological Mechanisms of Xiaochaihutang in Treating Breast Cancer Based on Network Pharmacology.	3	26	1.99	0.0494	9606.ENSP00000324856,9606.ENSP00000361021,9606.ENSP00000389814	STK11,PTEN,ADIPOQ
PMID:34322037	(2021) Cecal Ligation and Puncture-Induced Sepsis Promotes Brown Adipose Tissue Inflammation Without Any Impact on Expression of Thermogenic-Related Genes.	3	26	1.99	0.0494	9606.ENSP00000300055,9606.ENSP00000304592,9606.ENSP00000389814	PLIN1,FASN,ADIPOQ
PMID:30739869	(2019) Resolving the Paradox of Hepatic Insulin Resistance.	3	26	1.99	0.0494	9606.ENSP00000344220,9606.ENSP00000361021,9606.ENSP00000377532	PDPK1,PTEN,PC
PMID:29230177	(2017) Effect of Morinda citrifolia (Noni)-Enriched Diet on Hepatic Heat Shock Protein and Lipid Metabolism-Related Genes in Heat Stressed Broiler Chickens.	3	26	1.99	0.0494	9606.ENSP00000304592,9606.ENSP00000335074,9606.ENSP00000389814	FASN,GHRL,ADIPOQ
PMID:27284309	(2016) Skeletal muscle insulin resistance in hamsters with diabetes developed from obesity is involved in abnormal skeletal muscle LXR, PPAR and SREBP expression.	3	26	1.99	0.0494	9606.ENSP00000304592,9606.ENSP00000324856,9606.ENSP00000389814	FASN,STK11,ADIPOQ
PMID:27403993	(2016) Chronic Glutathione Depletion Confers Protection against Alcohol-induced Steatosis: Implication for Redox Activation of AMP-activated Protein Kinase Pathway.	3	26	1.99	0.0494	9606.ENSP00000304592,9606.ENSP00000324856,9606.ENSP00000389814	FASN,STK11,ADIPOQ
PMID:27627813	(2016) Telomere Length, TERT, and miRNA Expression.	3	26	1.99	0.0494	9606.ENSP00000215832,9606.ENSP00000344220,9606.ENSP00000361021	MAPK1,PDPK1,PTEN
PMID:25698989	(2015) Ketosis, ketogenic diet and food intake control: a complex relationship.	3	26	1.99	0.0494	9606.ENSP00000335074,9606.ENSP00000377532,9606.ENSP00000389814	GHRL,PC,ADIPOQ
PMID:25804611	(2015) Effects of metformin, buformin, and phenformin on the post-initiation stage of chemically induced mammary carcinogenesis in the rat.	3	26	1.99	0.0494	9606.ENSP00000304592,9606.ENSP00000324856,9606.ENSP00000389814	FASN,STK11,ADIPOQ
PMID:25943139	(2015) Left-right asymmetry in the light of TOR: An update on what we know so far.	3	26	1.99	0.0494	9606.ENSP00000324856,9606.ENSP00000344220,9606.ENSP00000361021	STK11,PDPK1,PTEN
PMID:24322659	(2014) Metformin selectively targets tumor-initiating cells in ErbB2-overexpressing breast cancer models.	3	26	1.99	0.0494	9606.ENSP00000215832,9606.ENSP00000324856,9606.ENSP00000361021	MAPK1,STK11,PTEN
PMID:23717813	(2013) Colorectal cancer: molecular mutations and polymorphisms.	3	26	1.99	0.0494	9606.ENSP00000324856,9606.ENSP00000361021,9606.ENSP00000365777	STK11,PTEN,MTHFR
PMID:22503963	(2012) Lipids and prostate cancer.	3	26	1.99	0.0494	9606.ENSP00000304592,9606.ENSP00000324856,9606.ENSP00000361021	FASN,STK11,PTEN
PMID:22942713	(2012) Flexible and versatile as a chameleon-sophisticated functions of microRNA-199a.	3	26	1.99	0.0494	9606.ENSP00000215832,9606.ENSP00000324856,9606.ENSP00000361021	MAPK1,STK11,PTEN
PMID:18288286	(2008) Hexarelin Signaling to PPARgamma in Metabolic Diseases.	3	26	1.99	0.0494	9606.ENSP00000300055,9606.ENSP00000335074,9606.ENSP00000389814	PLIN1,GHRL,ADIPOQ
